,episode,score,avg_score
303,303,4.0,5.52
304,304,8.0,5.52
305,305,5.0,5.54
306,306,9.0,5.59
307,307,5.0,5.59
308,308,8.0,5.62
309,309,16.0,5.7
310,310,12.0,5.75
311,311,7.0,5.81
312,312,9.0,5.85
313,313,10.0,5.9
314,314,13.0,6.0
315,315,1.0,5.99
316,316,12.0,6.09
317,317,8.0,6.14
318,318,6.0,6.17
319,319,11.0,6.21
320,320,15.0,6.27
321,321,12.0,6.34
322,322,14.0,6.44
323,323,8.0,6.51
324,324,13.0,6.61
325,325,11.0,6.67
326,326,9.0,6.72
327,327,11.0,6.76
328,328,7.0,6.82
329,329,16.0,6.95
330,330,9.0,6.98
331,331,16.0,7.08
332,332,9.0,7.13
333,333,9.0,7.18
334,334,7.0,7.24
335,335,4.0,7.23
336,336,4.0,7.17
337,337,11.0,7.22
338,338,8.0,7.27
339,339,6.0,7.32
340,340,9.0,7.36
341,341,10.0,7.39
342,342,8.0,7.42
343,343,5.0,7.37
344,344,11.0,7.47
345,345,6.0,7.47
346,346,5.0,7.43
347,347,7.0,7.48
348,348,8.0,7.52
349,349,6.0,7.55
350,350,13.0,7.63
351,351,10.0,7.67
352,352,6.0,7.67
353,353,7.0,7.67
354,354,9.0,7.75
355,355,13.0,7.83
356,356,13.0,7.9
357,357,14.0,8.03
358,358,13.0,8.17
359,359,14.0,8.2
360,360,15.0,8.28
361,361,0.0,8.21
362,362,11.0,8.26
363,363,17.0,8.35
364,364,5.0,8.39
365,365,10.0,8.46
366,366,7.0,8.49
367,367,4.0,8.5
368,368,14.0,8.58
369,369,10.0,8.61
370,370,7.0,8.58
371,371,9.0,8.63
372,372,9.0,8.65
373,373,12.0,8.71
374,374,9.0,8.72
375,375,13.0,8.83
376,376,9.0,8.88
377,377,14.0,8.99
378,378,14.0,9.1
379,379,14.0,9.2
380,380,10.0,9.26
381,381,8.0,9.27
382,382,8.0,9.25
383,383,6.0,9.18
384,384,5.0,9.22
385,385,6.0,9.22
386,386,10.0,9.26
387,387,12.0,9.26
388,388,7.0,9.17
389,389,12.0,9.2
390,390,15.0,9.25
391,391,2.0,9.19
392,392,11.0,9.2
393,393,6.0,9.16
394,394,11.0,9.11
395,395,13.0,9.18
396,396,3.0,9.15
397,397,5.0,9.17
398,398,9.0,9.21
399,399,14.0,9.28
400,400,10.0,9.29
401,401,12.0,9.33
402,402,12.0,9.4
403,403,5.0,9.41
404,404,11.0,9.44
405,405,14.0,9.53
406,406,13.0,9.57
407,407,14.0,9.66
408,408,10.0,9.68
409,409,14.0,9.66
410,410,10.0,9.64
411,411,15.0,9.72
412,412,13.0,9.76
413,413,14.0,9.8
414,414,10.0,9.77
415,415,13.0,9.89
416,416,10.0,9.87
417,417,11.0,9.9
418,418,13.0,9.97
419,419,12.0,9.98
420,420,9.0,9.92
421,421,13.0,9.93
422,422,10.0,9.89
423,423,21.0,10.02
424,424,12.0,10.01
425,425,9.0,9.99
426,426,9.0,9.99
427,427,15.0,10.03
428,428,14.0,10.1
429,429,8.0,10.02
430,430,15.0,10.08
431,431,2.0,9.94
432,432,12.0,9.97
433,433,7.0,9.95
434,434,13.0,10.01
435,435,14.0,10.11
436,436,13.0,10.2
437,437,5.0,10.14
438,438,4.0,10.1
439,439,10.0,10.14
440,440,14.0,10.19
441,441,9.0,10.18
442,442,16.0,10.26
443,443,12.0,10.33
444,444,20.0,10.42
445,445,4.0,10.4
446,446,9.0,10.44
447,447,15.0,10.52
448,448,9.0,10.53
449,449,15.0,10.62
450,450,17.0,10.66
451,451,10.0,10.66
452,452,17.0,10.77
453,453,9.0,10.79
454,454,18.0,10.88
455,455,14.0,10.89
456,456,18.0,10.94
457,457,11.0,10.91
458,458,15.0,10.93
459,459,12.0,10.91
460,460,12.0,10.88
461,461,12.0,11.0
462,462,14.0,11.03
463,463,18.0,11.04
464,464,14.0,11.13
465,465,14.0,11.17
466,466,13.0,11.23
467,467,17.0,11.36
468,468,16.0,11.38
469,469,11.0,11.39
470,470,18.0,11.5
471,471,16.0,11.57
472,472,13.0,11.61
473,473,13.0,11.62
474,474,16.0,11.69
475,475,15.0,11.71
476,476,9.0,11.71
477,477,17.0,11.74
478,478,14.0,11.74
479,479,11.0,11.71
480,480,12.0,11.73
481,481,15.0,11.8
482,482,10.0,11.82
483,483,15.0,11.91
484,484,6.0,11.92
485,485,13.0,11.99
486,486,13.0,12.02
487,487,16.0,12.06
488,488,9.0,12.08
489,489,14.0,12.1
490,490,20.0,12.15
491,491,17.0,12.3
492,492,13.0,12.32
493,493,12.0,12.38
494,494,16.0,12.43
495,495,12.0,12.42
496,496,16.0,12.55
497,497,10.0,12.6
498,498,15.0,12.66
499,499,16.0,12.68
500,500,11.0,12.69
501,501,11.0,12.68
502,502,13.0,12.69
503,503,12.0,12.76
504,504,18.0,12.83
505,505,13.0,12.82
506,506,17.0,12.86
507,507,15.0,12.87
508,508,17.0,12.94
509,509,15.0,12.95
510,510,16.0,13.01
511,511,15.0,13.01
512,512,16.0,13.04
513,513,13.0,13.03
514,514,16.0,13.09
515,515,20.0,13.16
516,516,18.0,13.24
517,517,11.0,13.24
518,518,11.0,13.22
519,519,23.0,13.33
520,520,16.0,13.4
521,521,18.0,13.45
522,522,10.0,13.45
523,523,15.0,13.39
524,524,11.0,13.38
525,525,16.0,13.45
526,526,20.0,13.56
527,527,13.0,13.54
528,528,21.0,13.61
529,529,15.0,13.68
530,530,14.0,13.67
531,531,12.0,13.77
532,532,14.0,13.79
533,533,17.0,13.89
534,534,17.0,13.93
535,535,18.0,13.97
536,536,14.0,13.98
537,537,20.0,14.13
538,538,16.0,14.25
539,539,16.0,14.31
540,540,17.0,14.34
541,541,15.0,14.4
542,542,15.0,14.39
543,543,18.0,14.45
544,544,12.0,14.37
545,545,13.0,14.46
546,546,15.0,14.52
547,547,16.0,14.53
548,548,10.0,14.54
549,549,11.0,14.5
550,550,18.0,14.51
551,551,10.0,14.51
552,552,15.0,14.49
553,553,16.0,14.56
554,554,22.0,14.6
555,555,19.0,14.65
556,556,15.0,14.62
557,557,17.0,14.68
558,558,13.0,14.66
559,559,14.0,14.68
560,560,20.0,14.76
561,561,17.0,14.81
562,562,16.0,14.83
563,563,17.0,14.82
564,564,15.0,14.83
565,565,11.0,14.8
566,566,14.0,14.81
567,567,17.0,14.81
568,568,16.0,14.81
569,569,14.0,14.84
570,570,17.0,14.83
571,571,10.0,14.77
572,572,14.0,14.78
573,573,14.0,14.79
574,574,17.0,14.8
575,575,20.0,14.85
576,576,17.0,14.93
577,577,15.0,14.91
578,578,10.0,14.87
579,579,6.0,14.82
580,580,21.0,14.91
581,581,17.0,14.93
582,582,19.0,15.02
583,583,14.0,15.01
584,584,16.0,15.11
585,585,9.0,15.07
586,586,14.0,15.08
587,587,13.0,15.05
588,588,17.0,15.13
589,589,15.0,15.14
590,590,17.0,15.11
591,591,14.0,15.08
592,592,10.0,15.05
593,593,9.0,15.02
594,594,14.0,15.0
595,595,17.0,15.05
596,596,16.0,15.05
597,597,18.0,15.13
598,598,15.0,15.13
599,599,16.0,15.13
600,600,16.0,15.18
601,601,18.0,15.25
602,602,15.0,15.27
603,603,16.0,15.31
604,604,19.0,15.32
605,605,12.0,15.31
606,606,17.0,15.31
607,607,17.0,15.33
608,608,18.0,15.34
609,609,9.0,15.28
610,610,12.0,15.24
611,611,16.0,15.25
612,612,8.0,15.17
613,613,15.0,15.19
614,614,17.0,15.2
615,615,21.0,15.21
616,616,19.0,15.22
617,617,21.0,15.32
618,618,12.0,15.33
619,619,15.0,15.25
620,620,16.0,15.25
621,621,23.0,15.3
622,622,13.0,15.33
623,623,15.0,15.33
624,624,18.0,15.4
625,625,19.0,15.43
626,626,21.0,15.44
627,627,15.0,15.46
628,628,13.0,15.38
629,629,14.0,15.37
630,630,15.0,15.38
631,631,14.0,15.4
632,632,13.0,15.39
633,633,23.0,15.45
634,634,23.0,15.51
635,635,18.0,15.51
636,636,11.0,15.48
637,637,13.0,15.41
638,638,17.0,15.42
639,639,15.0,15.41
640,640,14.0,15.38
641,641,13.0,15.36
642,642,19.0,15.4
643,643,17.0,15.39
644,644,21.0,15.48
645,645,13.0,15.48
646,646,16.0,15.49
647,647,17.0,15.5
648,648,10.0,15.5
649,649,16.0,15.55
650,650,17.0,15.54
651,651,15.0,15.59
652,652,11.0,15.55
653,653,19.0,15.58
654,654,23.0,15.59
655,655,14.0,15.54
656,656,18.0,15.57
657,657,21.0,15.61
658,658,18.0,15.66
659,659,15.0,15.67
660,660,8.0,15.55
661,661,15.0,15.53
662,662,17.0,15.54
663,663,17.0,15.54
664,664,18.0,15.57
665,665,16.0,15.62
666,666,18.0,15.66
667,667,10.0,15.59
668,668,15.0,15.58
669,669,18.0,15.62
670,670,7.0,15.52
671,671,17.0,15.59
672,672,8.0,15.53
673,673,17.0,15.56
674,674,4.0,15.43
675,675,21.0,15.44
676,676,22.0,15.49
677,677,12.0,15.46
678,678,5.0,15.41
679,679,19.0,15.54
680,680,15.0,15.48
681,681,19.0,15.5
682,682,21.0,15.52
683,683,15.0,15.53
684,684,21.0,15.58
685,685,19.0,15.68
686,686,12.0,15.66
687,687,14.0,15.67
688,688,16.0,15.66
689,689,18.0,15.69
690,690,18.0,15.7
691,691,11.0,15.67
692,692,14.0,15.71
693,693,13.0,15.75
694,694,11.0,15.72
695,695,8.0,15.63
696,696,16.0,15.63
697,697,15.0,15.6
698,698,20.0,15.65
699,699,7.0,15.56
700,700,19.0,15.59
701,701,11.0,15.52
702,702,19.0,15.56
703,703,16.0,15.56
704,704,20.0,15.57
705,705,15.0,15.6
706,706,19.0,15.62
707,707,13.0,15.58
708,708,18.0,15.58
709,709,16.0,15.65
710,710,14.0,15.67
711,711,17.0,15.68
712,712,15.0,15.75
713,713,18.0,15.78
714,714,15.0,15.76
715,715,17.0,15.72
716,716,10.0,15.63
717,717,18.0,15.6
718,718,8.0,15.56
719,719,16.0,15.57
720,720,7.0,15.48
721,721,19.0,15.44
722,722,18.0,15.49
723,723,16.0,15.5
724,724,15.0,15.47
725,725,17.0,15.45
726,726,6.0,15.3
727,727,16.0,15.31
728,728,11.0,15.29
729,729,20.0,15.35
730,730,16.0,15.36
731,731,12.0,15.34
732,732,17.0,15.38
733,733,12.0,15.27
734,734,12.0,15.16
735,735,19.0,15.17
736,736,19.0,15.25
737,737,15.0,15.27
738,738,19.0,15.29
739,739,17.0,15.31
740,740,23.0,15.4
741,741,14.0,15.41
742,742,13.0,15.35
743,743,18.0,15.36
744,744,18.0,15.33
745,745,13.0,15.33
746,746,19.0,15.36
747,747,15.0,15.34
748,748,19.0,15.43
749,749,14.0,15.41
750,750,13.0,15.37
751,751,14.0,15.36
752,752,18.0,15.43
753,753,14.0,15.38
754,754,16.0,15.31
755,755,16.0,15.33
756,756,10.0,15.25
757,757,12.0,15.16
758,758,17.0,15.15
759,759,18.0,15.18
760,760,16.0,15.26
761,761,17.0,15.28
762,762,17.0,15.28
763,763,8.0,15.19
764,764,16.0,15.17
765,765,19.0,15.2
766,766,13.0,15.15
767,767,14.0,15.19
768,768,26.0,15.3
769,769,11.0,15.23
770,770,13.0,15.29
771,771,16.0,15.28
772,772,11.0,15.31
773,773,14.0,15.28
774,774,12.0,15.36
775,775,15.0,15.3
776,776,18.0,15.26
777,777,18.0,15.32
778,778,15.0,15.42
779,779,21.0,15.44
780,780,12.0,15.41
781,781,19.0,15.41
782,782,20.0,15.4
783,783,14.0,15.39
784,784,23.0,15.41
785,785,11.0,15.33
786,786,17.0,15.38
787,787,20.0,15.44
788,788,11.0,15.39
789,789,16.0,15.37
790,790,13.0,15.32
791,791,17.0,15.38
792,792,12.0,15.36
793,793,14.0,15.37
794,794,15.0,15.41
795,795,19.0,15.52
796,796,15.0,15.51
797,797,12.0,15.48
798,798,19.0,15.47
799,799,21.0,15.61
800,800,18.0,15.6
801,801,12.0,15.61
802,802,18.0,15.6
803,803,13.0,15.57
804,804,15.0,15.52
805,805,21.0,15.58
806,806,20.0,15.59
807,807,13.0,15.59
808,808,18.0,15.59
809,809,16.0,15.59
810,810,15.0,15.6
811,811,18.0,15.61
812,812,15.0,15.61
813,813,18.0,15.61
814,814,17.0,15.63
815,815,22.0,15.68
816,816,25.0,15.83
817,817,18.0,15.83
818,818,16.0,15.91
819,819,26.0,16.01
820,820,16.0,16.1
821,821,15.0,16.06
822,822,22.0,16.1
823,823,19.0,16.13
824,824,19.0,16.17
825,825,17.0,16.17
826,826,17.0,16.28
827,827,15.0,16.27
828,828,20.0,16.36
829,829,18.0,16.34
830,830,12.0,16.3
831,831,15.0,16.33
832,832,17.0,16.33
833,833,13.0,16.34
834,834,24.0,16.46
835,835,7.0,16.34
836,836,19.0,16.34
837,837,21.0,16.4
838,838,17.0,16.38
839,839,17.0,16.38
840,840,15.0,16.3
841,841,19.0,16.35
842,842,17.0,16.39
843,843,17.0,16.38
