,episode,score,avg_score
832,832,18.0,14.77
833,833,18.0,14.8
834,834,14.0,14.8
835,835,7.0,14.7
836,836,22.0,14.73
837,837,2.0,14.6
838,838,3.0,14.47
839,839,6.0,14.34
840,840,13.0,14.29
841,841,20.0,14.28
842,842,12.0,14.35
843,843,19.0,14.49
844,844,1.0,14.41
845,845,17.0,14.57
846,846,12.0,14.58
847,847,3.0,14.44
848,848,16.0,14.4
849,849,9.0,14.39
850,850,21.0,14.43
851,851,11.0,14.37
852,852,16.0,14.4
853,853,8.0,14.35
854,854,16.0,14.33
855,855,14.0,14.25
856,856,17.0,14.23
857,857,17.0,14.33
858,858,17.0,14.36
859,859,12.0,14.33
860,860,15.0,14.24
861,861,18.0,14.25
862,862,16.0,14.34
863,863,15.0,14.26
864,864,18.0,14.26
865,865,10.0,14.17
866,866,22.0,14.26
867,867,19.0,14.29
868,868,16.0,14.28
869,869,10.0,14.18
870,870,18.0,14.27
871,871,18.0,14.27
872,872,13.0,14.26
873,873,4.0,14.3
874,874,17.0,14.35
875,875,19.0,14.5
876,876,5.0,14.38
877,877,12.0,14.37
878,878,16.0,14.26
879,879,13.0,14.27
880,880,17.0,14.39
881,881,16.0,14.33
882,882,12.0,14.29
883,883,4.0,14.18
884,884,5.0,14.12
885,885,8.0,14.05
886,886,21.0,14.13
887,887,12.0,14.0
888,888,15.0,13.97
889,889,24.0,14.16
890,890,11.0,14.15
891,891,15.0,14.15
892,892,15.0,14.09
893,893,20.0,14.11
894,894,13.0,14.09
895,895,6.0,14.1
896,896,13.0,14.21
897,897,3.0,14.15
898,898,22.0,14.17
899,899,13.0,14.12
900,900,12.0,14.07
901,901,17.0,14.07
902,902,17.0,14.1
903,903,19.0,14.11
904,904,13.0,14.11
905,905,16.0,14.08
906,906,20.0,14.09
907,907,16.0,14.13
908,908,19.0,14.14
909,909,21.0,14.18
910,910,13.0,14.29
911,911,12.0,14.18
912,912,18.0,14.17
913,913,21.0,14.23
914,914,14.0,14.22
915,915,12.0,14.18
916,916,17.0,14.32
917,917,19.0,14.33
918,918,2.0,14.18
919,919,22.0,14.24
920,920,17.0,14.23
921,921,3.0,14.21
922,922,21.0,14.21
923,923,19.0,14.24
924,924,17.0,14.38
925,925,18.0,14.32
926,926,8.0,14.25
927,927,23.0,14.35
928,928,21.0,14.37
929,929,16.0,14.38
930,930,12.0,14.35
931,931,18.0,14.33
932,932,16.0,14.31
933,933,14.0,14.27
934,934,19.0,14.32
935,935,5.0,14.3
936,936,18.0,14.26
937,937,17.0,14.41
938,938,18.0,14.56
939,939,11.0,14.61
940,940,13.0,14.61
941,941,9.0,14.5
942,942,10.0,14.48
943,943,9.0,14.38
944,944,15.0,14.52
945,945,15.0,14.5
946,946,14.0,14.52
947,947,12.0,14.61
948,948,21.0,14.66
949,949,21.0,14.78
950,950,16.0,14.73
951,951,18.0,14.8
952,952,15.0,14.79
953,953,16.0,14.87
954,954,4.0,14.75
955,955,17.0,14.78
956,956,17.0,14.78
957,957,14.0,14.75
958,958,22.0,14.8
959,959,19.0,14.87
960,960,11.0,14.83
961,961,0.0,14.65
962,962,16.0,14.65
963,963,17.0,14.67
964,964,15.0,14.64
965,965,21.0,14.75
966,966,18.0,14.71
967,967,20.0,14.72
968,968,1.0,14.57
969,969,16.0,14.63
970,970,24.0,14.69
971,971,13.0,14.64
972,972,15.0,14.66
973,973,15.0,14.77
974,974,6.0,14.66
975,975,17.0,14.64
976,976,21.0,14.8
977,977,22.0,14.9
978,978,22.0,14.96
979,979,9.0,14.92
980,980,18.0,14.93
981,981,15.0,14.92
982,982,19.0,14.99
983,983,15.0,15.1
984,984,8.0,15.13
985,985,11.0,15.16
986,986,17.0,15.12
987,987,19.0,15.19
988,988,19.0,15.23
989,989,17.0,15.16
990,990,9.0,15.14
991,991,22.0,15.21
992,992,20.0,15.26
993,993,15.0,15.21
994,994,20.0,15.28
995,995,14.0,15.36
996,996,19.0,15.42
997,997,18.0,15.57
998,998,18.0,15.53
999,999,17.0,15.57
1000,1000,0.0,15.45
1001,1001,19.0,15.47
1002,1002,12.0,15.42
1003,1003,24.0,15.47
1004,1004,21.0,15.55
1005,1005,14.0,15.53
1006,1006,14.0,15.47
1007,1007,23.0,15.54
1008,1008,21.0,15.56
1009,1009,17.0,15.52
1010,1010,16.0,15.55
1011,1011,16.0,15.59
1012,1012,10.0,15.51
1013,1013,23.0,15.53
1014,1014,13.0,15.52
1015,1015,6.0,15.46
1016,1016,16.0,15.45
1017,1017,5.0,15.31
1018,1018,18.0,15.47
1019,1019,6.0,15.31
1020,1020,20.0,15.34
1021,1021,15.0,15.46
1022,1022,21.0,15.46
1023,1023,17.0,15.44
1024,1024,22.0,15.49
1025,1025,17.0,15.48
1026,1026,22.0,15.62
1027,1027,10.0,15.49
1028,1028,17.0,15.45
1029,1029,23.0,15.52
1030,1030,21.0,15.61
1031,1031,18.0,15.61
1032,1032,18.0,15.63
1033,1033,10.0,15.59
1034,1034,19.0,15.59
1035,1035,15.0,15.69
1036,1036,15.0,15.66
1037,1037,6.0,15.55
1038,1038,20.0,15.57
1039,1039,0.0,15.46
1040,1040,20.0,15.53
1041,1041,18.0,15.62
1042,1042,5.0,15.57
1043,1043,14.0,15.62
1044,1044,14.0,15.61
1045,1045,16.0,15.62
1046,1046,13.0,15.61
1047,1047,16.0,15.65
1048,1048,6.0,15.5
1049,1049,20.0,15.49
1050,1050,10.0,15.43
1051,1051,15.0,15.4
1052,1052,9.0,15.34
1053,1053,13.0,15.31
1054,1054,16.0,15.43
1055,1055,13.0,15.39
1056,1056,23.0,15.45
1057,1057,14.0,15.45
1058,1058,11.0,15.34
1059,1059,17.0,15.32
1060,1060,13.0,15.34
1061,1061,14.0,15.48
1062,1062,16.0,15.48
1063,1063,11.0,15.42
1064,1064,13.0,15.4
